Thứ Năm hàng tuần , một ủy ban quản_lý ngũ_cốc họp trong ban giám_đốc nông_nghiệp của Ủy_ban để quyết_định kết_quả đấu_thầu xuất_khẩu hàng tuần	Một ủy ban quản_lý hạt thường gặp mỗi hôm thứ_năm tại đơn_vị sản_xuất nông_nghiệp của Ủy_ban một mục_tiêu của cuộc tấn_công vào hôm thứ_Tư để quyết_định kết_quả của cuộc đấu_thầu xuất_khẩu hàng tuần	3.6
Các nhóm quy_tắc cấm phát_sóng quảng_cáo , hỗ_trợ , tấn_công hoặc phản_đối một ứng_cử_viên bất_cứ lúc_nào	Nó duy_trì quy_tắc dự_phòng tương_tự từ quảng_cáo phát_sóng nhằm thúc_đẩy , hỗ_trợ , tấn_công hoặc phản_đối một ứng_cử_viên bất_cứ lúc_nào	3.75
Cổ_phiếu của chính_phủ đã giảm 74 xu , tương_đương 4,5 % , xuống còn $ 1568	Cổ_phiếu của chính_phủ đã đóng_cửa vào thị_trường_chứng_khoán New_York ở $ 1568 , giảm 74 xu , hoặc 4,5 %	4.0
Tôi nhận thấy một sự thay_đổi tâm_trạng trong các ưu_tiên của họ , một chính_trị_gia nói	Tôi nhận thấy một sự thay_đổi tâm_trạng trong những ưu_tiên của họ , một chính_trị_gia_Iraq sau khi gặp_gỡ với ông Bremer cho_hay	3.333
Nhưng doanh_thu giấy_phép phần_mềm đã giảm 21 % xuống còn 107,6 triệu đô_la theo một nhà_phân_tích tài_chính theo_dõi chặt_chẽ	Doanh_số giấy_phép , một chìa_khóa của dự_luật này , đã giảm xuống 21 % nhu_cầu , đạt 1076 triệu đô_la	5.0
Bộ Ngoại_giao Anh cho biết hôm thứ_Hai rằng các cơ_quan liên_minh ở Iraq đã hài_lòng vì những người đàn_ông được giải_thoát	Bộ Ngoại_Giao_Anh cho biết đã được điều_khiển cả hai phát_hành	2.6
Ủy ban ước_tính 937 triệu đô_la mất California để thuế của công_ty trong năm 2001	thu thuế California_giảm chủ_yếu là do đến_nơi trú_ẩn thuế doanh_nghiệp quốc_tế	2.8
Có một_số tín_hiệu bỏ sót quan_liêu và hành_chính không có một người chịu trách_nhiệm ở đây , Gehman nói	Trong khi từ_chối lời đề_nghị NIMA , Gehman nói , đã có một_số dấu_hiệu bỏ quan_liêu và hành_chính ở đây	3.75
Chỉ_số hỗn_hợp Nasdaq_IXIC được kết_hợp với công_nghệ dần nhích xuống 1 điểm , tương_đương 011 % xuống 1,650	Chỉ_số Standard_Poors 500 rộng SPX nhích lên 3 điểm , tương_đương 0,32 % , lên 970	0.8
Một câu_hỏi quan_trọng là liệu Pháp , nước đã gây phẫn_nộ cho Washington bằng cách lãnh_đạo cáo_buộc chống lại ủy_quyền của Hoa_Kỳ cho cuộc_chiến , sẽ bỏ_phiếu Có hay bỏ_phiếu trắng	Nước Pháp , giận_Washington bằng cách dẫn kíp nổ chống lại liên_hiệp_quốc cho_phép sử_dụng đối_với chiến_tranh , cũng tìm_kiếm thay_đổi	3.0
Cha_mẹ muốn cô ấy sống_sót Chồng cô nói rằng cô không bao_giờ muốn được sống một_cách giả tạo	Michael Schiavo đã lập_luận rằng vợ ông không bao_giờ muốn được giữ sống giả_tạo	2.8
Chi tiền cho người nộp thuế để tạo ra các cửa_hàng cá_cược khủng_bố là lãng_phí và thật đáng ghét , họ tuyên_bố trong một cuộc họp_báo ngày hôm_qua	Chi nộp thuế đô_la để tạo ra tiệm cá_cược khủng_bố là như lãng_phí vì nó là ghê_tởm , Wyden và Dorgan nói thứ hai trong một bức thư gửi cho Lầu Năm_Góc	3.5
Trái với những gì quản_lý PeopleSoft sẽ khiến bạn tin_tưởng , Oracle dự_định sẽ hỗ_trợ đầy_đủ cho khách_hàng và sản_phẩm của PeopleSoft trong nhiều năm tới	Trái_ngược với những gì quản_lý PeopleSoft có_thể bạn tin_tưởng , Oracle dự_định sẽ hỗ_trợ đầy_đủ cho khách_hàng và sản_phẩm PeopleSoft trong nhiều năm tới ”	4.8
Công_ty đang nhấn_mạnh việc thêm hỗ_trợ NET và J2EE cho Môi_trường ứng_dụng doanh_nghiệp EAE với khung chánh mới	Công_ty cũng sẽ bổ_sung Net và hỗ_trợ J2EE để bộ công_cụ phát_triển Doanh_nghiệp Môi_trường ứng_dụng của nó , Sapp nói	4.0
Các chuyến bay từ New_York đến London của British_Airlines sẽ kết_thúc vào tháng Mười	British Airways có kế_hoạch nghỉ hưu Bảy_Concordes vào cuối tháng Mười	2.5
Ủy ban ước_tính rằng California đã mất 1,34 tỷ_đô la phần_lớn nhất của bất_kỳ tiểu_bang nào cho các nhà tạm_trú thuế trong năm 2001	Ủy ban ước_tính 937 triệu đô_la mất California để thuế của công_ty trong năm 2001	2.75
Nhưng các thẩm_phán phán_quyết rằng giám_sát_viên cảnh_sát , người liên_tục thẩm_vấn Martinez , đã không vi_phạm quyền Sửa_đổi Thứ năm của mình khi làm như_vậy	Tuy_nhiên , thẩm_phán đã phán_quyết rằng người giám_sát cảnh_sát nhiều lần hỏi ông Martinez khi ông hét lên trong đau_đớn không vi_phạm quyền sửa_đổi Fifth mình	3.75
Tôi nghĩ rằng đáng_lẽ nó nên được phát_hành từ nhiều năm trước , Brian_Rohrbough , người có con trai tên Daniel , đã bị giết tại Columbia	Brian Rohrbough , con trai của anh là Daniel , đã bị giết ở Columbine , nói băng làm dấy lên những vấn_đề đáng lo_ngại	1.75
Putin ca_ngợi Ả_Rập Saudi là một trong những quốc_gia Hồi_giáo quan_trọng nhất	Trước buổi làm_việc , Thủ_tướng Putin cho biết Nga coi Ả_Rập Saudi là một nhà_nước Hồi_giáo	3.5
Đến cuối buổi chiều , chỉ_số công_nghiệp trung_bình của Dow_Jones đã tăng 12,81 , tương_đương 0,1 % , ở mức 9331,77 , đã tăng 201 điểm vào thứ_Hai lên mức cao nhất kể từ tháng 72002	Trong phiên giao_dịch vào buổi sáng , chỉ_số bình_quân công_nghiệp Dow_Jones đã giảm xuống 0,1 % đạt mức 876 , hoặc 9,31020 , đạt được 201 điểm thứ hai	1.25
Anh ta bị bắt vào tối thứ ba tại một cửa_hàng lốp xe phía tây bắc Atlanta sau một cuộc săn_lùng quốc_gia	Ông đã bị bắt ở Atlanta , Georgia , vào đêm thứ hai bởi cảnh_sát theo một tipoff	2.4
Nó phát_nổ trong tay cựu thủ_tướng Ý nhưng ông không bị_thương	Bức thư gửi đến Prodi bom nổ trong tay nhưng anh ấy đã bình_yên	3.6
Nền_tảng Dân_chủ năm 2000 đã hỗ_trợ sự bao_gồm đầy_đủ của các gia_đình đồng_tính nam và đồng_tính nữ trong cuộc_sống của quốc_gia	nền_tảng 2000 của đảng_Dân_chủ đã không hỗ_trợ một_cách rõ_ràng những cuộc hôn_nhân đồng_tính nhưng ủng_hộ bao_gồm đầy_đủ các đồng_tính nam và đồng_tính nữ gia_đình vào cuộc_sống của dân_tộc	3.2
Các nhà_lãnh_đạo Hoa_Kỳ và Châu_Âu đã cam_kết vào thứ_Tư sẽ hợp_tác để ngăn_Iran phát_triển vũ_khí hạt_nhân , trình_bày một mặt_trận thống_nhất sau nhiều tháng chịu_đựng cay_đắng đối_với Iraq	Bush nói Mỹ và Liên_minh châu_Âu lãnh_đạo , tại một hội_nghị thượng_đỉnh Washington hàng năm , đồng_ý về sự cần_thiết để giữ cho Iran phát_triển vũ_khí hạt_nhân	3.2
Giả_mạo thuốc đã sinh_lợi đến mức nhiều người bị bắt thì đều sống trong những ngôi nhà triệu đô	Làm xáo_trộn thuốc rõ_ràng là rất hấp_dẫn , các nhà điều_tra cho biết , nhiều người trong số các nghi_phạm sống trong ngôi nhà triệu đô_la đó	4.75
MSN Messenger 6 sẽ có sẵn phiên_bản để tải xuống vào lúc 6 giờ chiều nay GMT vào thứ Tư từ httpmesbahmsncomdoadv6previewasp	Các CÃng cá ¥_Váº½name 6 phần_mềm sẽ sẵn_sàng từ 11 giờ sáng PST vào hôm thứ_Tư , theo Microsoft	3.25
Tôi sẽ không tài_trợ cho nó bởi_vì đó không phải là đề_xuất của chúng_tôi nhưng tôi sẽ không phủ_nhận về nó	Tôi không_thể tài_trợ nó bởi_vì nó không đề_nghị của chúng_ta , nhưng tôi sẽ không phản_ứng với nó trong một tiêu_cực , ông nói	4.4
Tôi biết không có áp_lực , ông Feith , Thứ_trưởng bộ quốc_phòng về chính_sách cho biết	Tôi biết không ai bị áp_lực bởi người khác , Douglas_Feith , thứ_trưởng chính_sách quốc_phòng , cho biết trong một cuộc họp Lầu năm góc	3.8
Bất_cứ điều gì đã xảy ra với bạn bằng cách trừng_phạt chắc_chắn là quá đủ , Covello nói với người phụ_nữ 49 tuổi , có gia_đình , bạn_bè và những người ủng_hộ lấp đầy một_nửa phòng xử án	Điều gì đã xảy ra với anh , thưa ngài , theo cách phạt nào , chắc_chắn sẽ đủ , Covello phát_biểu	3.0
Nhưng HRT không nên được sử_dụng để ngăn_ngừa bệnh tim hoặc bất_kỳ tình_trạng mãn_tính nào khác	Các thông_điệp rõ_ràng là nó không nên được sử_dụng để ngăn_ngừa bệnh tim_mạch , Manson nói	2.6
Người_dân Texas buồn_bã với phí bảo_hiểm của chủ nhà tăng vọt cuối_cùng có_thể được cứu_trợ	Relief là trong tầm nhìn cho người_dân Texas_gánh tăng vọt_phí bảo_hiểm chủ nhà	5.0
Nhà_khoa_học_sinh_thái thuộc Đại_học Cornell , ông Jillian_Gregg , nói Ô_nhiễm do thành_phố phát_triển và đặc_biệt là ozone , đã gây ra khó_khăn nhiều hơn cho các loài cây ở nông_thôn	Tôi biết_điều này có_vẻ trái_ngược nhưng đó là sự_thật Thành_phốô nhiễm lớn và tầng ozone đặc_biệt là cứng_rắn hơn trên đất_nước , cây_cối nhà_sinh_thái_học Jillian_Gregg Hoa_Kỳ cho biết	3.6
Chỉ_số tổng_hợp Nasdaq tăng 13,70 , tương_đương 0,8 % , lên 1700,34	Các công_nghệ tẩm Nasdaq_Composite Index_IXIC đạt được 13,73_điểm , tương_đương 0,81 % , để kết_thúc tại 1,70034	3.75
Bạn of của Robert_De_Niro hôm_qua đã quay quần xung_quanh anh ta sau khi anh ta được chẩn_đoán mắc bệnh ung_thư tuyến tiền_liệt	Diễn_viên Hollywood Robert_De_Niro đã được chẩn_đoán mắc bệnh ung_thư tuyến tiền_liệt , phát_ngôn_viên của ông cho biết ngày hôm_nay	3.5
CCAG đã hỗ_trợ Bill_Curry , đối_thủ của Rowland trong cuộc bầu_cử thống_đốc năm 2002	nhóm của ông Swan hỗ_trợ đối_thủ_Dân_chủ Nhân_đốc , Bill_Curry trong cuộc bầu_cử năm 2002 cho biết	3.0
Trượt xuống băng , Moriarty và Carella đập xuống sàn đá , xốp của dòng sông và ngay_lập_tức cảm_thấy sức kéo	Trượt xuống bờ kè , hai nhân_viên cứu_hộ nhấn xốp , sàn đá của dòng sông và ngay_lập_tức cảm_thấy như bj kéo	3.4
Chính_sách mới mang lại trọng_lượng lớn nhất cho điểm_số , điểm kiểm_tra và chương_trình giảng_dạy ở trường trung_học của học_sinh	thành_tích học_tập bao_gồm điểm_số , điểm thi và chương_trình giảng_dạy trung_học được ưu_tiên cao nhất	4.5
Nhưng tôi nghi_ngờ động_cơ của một tổng_thống chuyên làm_việc bàn_giấy , người nhận trang_phục của một_chiến_binh với mục_đích chỉ để phát_biểu	Byrd , phát_biểu từ sàn Thượng_viện , cho biết ông đã đặt câu hỏi động_cơ của một tổng_thống sắp bàn , người đảm_nhận trang_phục của một_chiến_binh cho mục_đích của một bài phát_biểu	3.0
Các nhà_phân_tích Phố_Wall đồng_thuận rằng mỗi_một cổ_phiếu mất 28 cent	Các nhà_phân_tích khảo_sát bởi First_Call dự_kiến doanh_số bán hàng là 723 triệu USD và thua_lỗ 28 cent trên một cổ_phiếu	3.0
Ông nói rằng những kẻ tấn_công đã để lại những tờ_rơi kêu_gọi nhân_viên tại khách_sạn Ishtar_ngừng hoạt_động tại khách_sạn và yêu_cầu các lực_lượng Hoa_Kỳ rời khỏi Iraq	Ông cho biết những kẻ tấn_công để lại tờ_rơi kêu_gọi công_nhân tại Ishtar Sheraton_ngừng làm_việc tại khách_sạn	3.0
Bốn phiên_bản hệ điều_hành Windows được nhắm mục_tiêu như sau Windows_NT , Windows 2000 , Windows_XP và Windows_Server 2003	Virus mới ảnh_hưởng đến các hệ_thống Windows 2000 , XP , NT 40 và Server 2003	3.6
Nhưng điều đó không làm rõ họ về nghĩa_vụ phải làm mọi thứ có_thể để bảo_vệ thường_dân , và đó không phải là những gì chúng_ta đang thấy	Nhưng điều đó không rõ_ràng họ về trách_nhiệm để làm mọi cách có_thể để giảm_thiểu_số thường	3.4
Nhà_sản_xuất thiết_bị viễn_thông Lucent_Technologies đang bị hai cơ_quan liên_bang điều_tra về các vi_phạm có_thể xảy ra đối_với luật hối_lộ của Hoa_Kỳ trong các hoạt_động của mình tại Ả_Rập Saudi	Các cơ_quan liên_bang 2 đang điều_tra nhà_sản_xuất thiết_bị công_nghệ Lucent viễn_thông thiếu khả_năng vi_phạm luật_hối_lộ Hoa_kỳ trong hoạt_động của mình ở Saudi Arabia	4.8
3 giờ ghi_âm bao_gồm các cuộc trò_chuyện giữa cảnh_sát , lính cứu_hỏa và nhân_viên cấp_cứu khác , cũng như các câu hỏi của giới truyền_thông	Trong số đó là cuộc nói_chuyện giữa cảnh_sát , lính cứu_hỏa và nhân_viên cứu_hộ khác , cũng như các yêu_cầu từ giới truyền_thông	3.6
Nhưng tôi thà nói về tiêu_chuẩn cao hơn tiêu_chuẩn thấp	Tôi thà được nói_chuyện về những con_số tích_cực hơn là tiêu_cực	2.8
Một bồi_thẩm_đoàn liên_bang đã truy_tố họ vào hôm thứ_Ba tài_liệu đã được niêm_phong cho đến ngày hôm_qua để cho_phép các nhà_chức_trách thực_hiện công_tác bắt_giữ	Các quan_chức liên_bang cho biết tài_liệu vẫn được niêm_phong cho đến sáng thứ Năm để cho_phép chính_quyền bắt_giữ tại 5 bang miền Tây	3.4
Chủ_tịch và Giám_đốc_điều_hành của Oracle_Corp , Larry_Ellison đã không loại_trừ lời đề_nghị đầy mong_muốn của công_ty để mua lại đối_thủ_PeopleSoft Inc	Chủ_tịch Oracle Larry_Ellison đã gợi_ý rằng công_ty một lần nữa có_thể tăng lời đề_nghị của mình cho đối_thủ PeopleSoft	4.4
Trong khi một_số khu_vực khác của châu_Phi đã được sử_dụng làm căn_cứ dàn_dựng cho nhóm khủng_bố , thì trước_đây , Malaixia không phải là trọng_tâm của các cuộc điều_tra về alQaida	Trong khi một_số phần khác của châu_Phi đã được sử_dụng làm cơ_sở dàn_dựng cho nhóm khủng_bố , Malawi trước_đây không phải là trọng_tâm chính của các cuộc điều_tra vào alQaida	5.0
Vì_vậy , trong bài phát_biểu tại Liên_bang vào tháng 1 , ông Bush tuyên_bố rằng chính_phủ Anh đã biết rằng Saddam_Hussein gần đây đã tìm_kiếm một lượng uranium đáng_kể từ châu_Phi	Trong cuốn Nhà_nước ngày 28 tháng 1 của thông_điệp Liên_bang , Tổng_thống Bush nói Chính_phủ Anh đã học được rằng Saddam_Hussein vừa tìm ra số_lượng đáng_kể uranium từ châu_Phi	4.0
Những báo_cáo đã bị từ_chối bởi bộ_trưởng nội_vụ , Hoàng_tử Nayef	Tuy_nhiên , Bộ_trưởng Nội_vụ Ả_Rập , Hoàng_tử_Nayef , phủ_nhận các báo_cáo	4.25
Tuy_nhiên , việc sử_dụng thương_mại kernel 260 vẫn còn nhiều tháng đối_với hầu_hết khách_hàng	phiên_bản thương_mại của kernel 26 bởi các nhà_phân_phối Linux chủ_yếu vẫn còn thêm tháng nữa	3.786
Một cuộc thi sắc_đẹp sẽ được tổ_chức tại Ý vào tuần tới có_thể là lần đầu_tiên cho các hình_ảnh sử_dụng ứng_dụng pixelperfect	Một cuộc thi sắc_đẹp mới diễn tại Ý vào tuần tới sẽ cho điểm ảnh hoàn_hảo pinup cơ_hội để ăn_cắp tình_trạng quan_hệ tình_dụcbiểu tượng gợi_cảm của Sophia	3.25
Các nhà_phân_tích đã dự_kiến sẽ lỗ 54 xu một cổ_phiếu , theo Thomson_First Call	Các nhà_phân_tích đã dự_báo doanh_thu quý II 614 triệu $ , theo trang_web của Thomson_First Call	1.5
Việc xoay_tròn và thao_túng quan_hệ công_chúng và tuyên_truyền không phải là câu trả_lời , nó nói	Bản báo_cáo cho biết thêm rằng Dệt và quan_hệ công_chúng có khả_năng lôi_kéo người khác không phải là câu trả_lời , nhưng rằng đó không phải tránh được các cuộc tranh_luận	3.6
Tác_giả là một trong một_số chuyên_gia quốc_phòng dự_kiến sẽ làm_chứng	Spitz sẽ phải làm_chứng sau phòng_thủ	3.0
Talabani nói với ông Hội_đồng_quản_trị sẽ cần sự giúp_đỡ và tư_vấn của Liên_Hợp_Quốc trong việc thực_hiện các quyết_định mới đã được đưa ra	Talabani nói với ông nhà_lãnh_đạo Iraq sẽ cần sự giúp_đỡ và tư_vấn của Liên_Hợp_Quốc trong việc thực_hiện các quyết_định mới đã được thực_hiện về việc tổ_chức một chính_phủ lâm_thời Iraq vào tháng Sáu	3.25
Đây cũng là một chiến_thắng chiến_lược cho Overture , với điều_kiện Knight_Ridder có tùy chọn đăng_nhập vào các dịch_vụ của Google	Nó cũng là một chiến_thắng chiến_lược cho Overture , cho rằng Knight_Ridder đã sử_dụng dịch_vụ quảng_cáo của Google	4.0
Nghiên_cứu mới sẽ sớm được công_bố trong Kỷ_yếu của Viện_hàn_lâm Khoa_học Quốc_gia	Nó sẽ xuất_hiện trong vài tuần tiếp_theo trên trang_web của Proceedings of_the National Academy_of Sciences	3.4
Sau đó chuyện nổi lên rằng anh ta bị gãy đùi và xương phải ở cổ_tay và khuỷu tay_phải	Các bác_sĩ Tour sau đã xác_nhận rằng ông đã bị gãy chân phải gần hông và liên_tục cổ_tay và khuỷu tay cũng bị nứt xương	4.0
Chúng_tôi tiếp_tục làm_việc với Saudis về vấn_đề này , nhưng vào thời_điểm xảy ra sự_kiện bi_thảm này , họ đã không cung_cấp bảo_mật bổ_sung mà chúng_tôi yêu_cầu	Nhưng họ đã không , như thời_gian của sự_kiện bi_thảm , trợ_cấp an_ninh chúng_ta đã yêu_cầu , Ông Jordan cho biết	3.25
Nam diễn_viên Noah_Wyle , người đóng vai bác_sĩ John_Carter kể từ khi chương_trình bắt_đầu năm 1994 , đã gia_hạn hợp_đồng với chương_trình trong suốt mùa giải 20042005	Noah Wyle , người đã chơi Tiến_sĩ John_Carter kể từ khi series ra_mắt vào năm 1994 , đã ký gia_hạn thêm một năm để thỏa_thuận với nhà_sản_xuất Warner_Bros TV	3.8
Chỉ_số công_nghệ_sinh_học của Sở giao_dịch chứng_khoán Mỹ BTK tăng 5 %	Chỉ_số bán_dẫn thị_trường_chứng_khoán của Philadelphia SOXX_nhảy 6,10 %	1.4
Đầu thứ năm , PeopleSoft chính_thức từ_chối giá_thầu không mong_muốn từ Oracle	Sáng thứ năm , hội_đồng_quản_trị của PeopleSoft đã từ_chối lời đề_nghị mua lại Oracle	4.4
Kế_hoạch 401 k của Enron bao_gồm khoảng 20000 công_nhân , người về hưu và người thụ_hưởng	cổ_phiếu Enron bao_gồm càng nhiều càng tốt 61 % của 401 k danh_mục đầu_tư của công_nhân	2.5
Sự quay_vòng gần đây trên thị_trường_chứng_khoán và việc giảm bớt tuyên_bố thất_nghiệp sẽ giữ cho kỳ_vọng của người tiêu_dùng ở mức hiện_tại và có_thể báo_hiệu thời_kỳ kinh_tế thuận_lợi hơn phía trước	Việc quay_vòng gần đây trong thị_trường_chứng_khoán và nới lỏng_định trong tuyên_bố thất_nghiệp có_thể là dấu_hiệu thời_kỳ kinh_tế thuận_lợi hơn trước , bà nói	3.933
Tuy_nhiên , ông lưu_ý Miami phải quyết_định có nên tìm_kiếm thành_viên ACC cho năm_học tới vào ngày 30 tháng 6 để tuân_thủ các nguyên_tắc của Big_East hay không	Tuy_nhiên , ông lưu_ý rằng Miami phải quyết_định xem có nên tìm ACC thành_viên ngày 30 tháng Sáu để tuân_thủ nguyên_tắc Big_Đông	4.6
Ước_tính đồng_thuận của các nhà_phân_tích từ Cuộc gọi đầu_tiên của Thomson là mất 2,08_đô_la một cổ_phiếu , không bao_gồm các mặt_hàng một lần	Ước_tính của các nhà_phân_tích khảo_sát của Thomson First_Call là một mất 275 đô_la một cổ_phiếu	2.5
Việc đóng_cửa chương_trình ảnh_hưởng đến thu_nhập quý ba trên mỗi cổ_phiếu bằng một xu	Công_ty cho biết lợi_nhuận này bị ảnh_hưởng bởi một đồng xu một cổ_phiếu	3.25
Nếu chúng_ta có_thể làm điều đó trên toàn thế_giới , chúng_ta có_thể chấm_dứt khủng_bố , ông nói	Đây là một bệnh_viện mà đối_xử với mọi người như mọi người , và nếu chúng_ta có_thể làm điều đó trên toàn thế_giới , chúng_ta có_thể chấm_dứt tình_trạng khủng_bố	3.5
Ông William_Donaldson , Chủ_tịch Ủy_ban Giao_dịch Chứng_khoán , nói có một xây_dựng lòng tin rằng cảnh_sát ở ngoài kia đang làm nhiệm_vụ	I think theres a building confidence that the cop is on the beat	3.4
Cảnh_sát trưởng Norman_McKinlay cho biết có có bằng_chứng một thi_thể hoặc nhiều thi_thể đã ở trong khu_vực này	Thám_tử Thám_trưởng McKinlay_Norman , dẫn_đầu cuộc điều_tra , nói Có bằng_chứng cho thấy một cơ_thể hoặc thi_thể đã xuất_hiện ở khu_vực này	4.5
Bồi_thẩm_đoàn đã trao cho TVT khoảng 23 triệu đô_la tiền bồi_thường thiệt_hại và khoảng 108 triệu đô_la cho các khoản bồi_thường thiệt_hại	TVT ghi tìm_kiếm 360 triệu đô_la trong thiệt_hại trừng_phạt và triệu $ 30 trong bồi_thường thiệt_hại , các quan_chức cho biết	1.75
Moffitt cho biết kết_quả cần phải được nhân rộng trong một nghiên_cứu khác trước khi thử_nghiệm các cá_nhân về sự hiện_diện của các phiên_bản dài hay ngắn của gen sẽ được theo_đuổi	Giáo_sư Moffitt nói các kết_quả cần được tái_tạo trước khi xét_nghiệm theo_đuổi các cá_nhân đôi với sự hiện_diện của các phiên_bản dài hay nagứn của gen	4.75
Các chuyên_gia bảo_mật đang cảnh_báo rằng một con sâu máy_tính gửi thư hàng_loạt mới đang lan_truyền rộng_rãi trên Internet , đôi_khi đóng giả là email từ người sáng_lập Microsoft	Một loại sâu mới đã được lan_truyền nhanh_chóng trên Internet , đôi_khi giả_vờ là một email từ Chủ_tịch Microsoft Bill_Gates , các nhà_cung_cấp chống virus cho biết vào hôm thứ_Hai	4.8
Hội_đồng Thủ_tướng Robert_Bennett từ_chối bình_luận về vấn_đề nhân_sự hôm thứ ba	Ông Mills từ_chối bình_luận ngày hôm_qua , nói rằng ông không bao_giờ thảo_luận về vấn_đề nhân_sự	1.75
Các nhà điều_tra đã xem_xét tỉ_mỉ hầu_như mọi khía_cạnh của các vấn_đề cá_nhân và tài_chính của Campbell , Campbell đã thừa_nhận	Các điều_tra_viên tiếp_tục dò_tìm gần như hầu_hết các khía_cạnh của hãng súp_Campbells và vấn_đề tài_chính cá_nhân , cựu thị_trưởng phát_biểu	3.75
Tuần trước , luật_sư của ông hỏi Elf gov ray Mark_R Time_Warner là grant đã cố_gắng xin ân_xá , nhưng ông thống_đốc từ_chối can_thiệp	Tuần trước , luật_sư của ông ta hỏi Time_Warner là grant đã cố_gắng xin ân_xá trong điều_kiện cần_thiết nào đó vốn có_thể sẽ dẫn đến một án mới	3.0
Dotson bị bắt hôm thứ_Hai tại quê nhà Maryland và bị buộc_tội giết người	Dotson , 21 tuổi , bị buộc_tội giết người sau đó với Dennehy	3.2
Nó cũng sẽ giúp cải_tổ Cảnh_sát Quần_đảo Hoàng_gia_Solomon , củng_cố hệ_thống tòa_án và nhà_tù và bảo_vệ các tổ_chức quan_trọng như Bộ Tài_chính khỏi bị đe dọa	Lực_lượng can_thiệp sẽ tịch_thu vũ_khí , cải_cách cảnh_sát , tăng_cường các tòa_án và hệ_thống nhà_tù và bảo_vệ các cơ_quan chủ_chốt như Bộ Tài_chính	3.444
Các quốc_gia và chủ_nợ tư_nhân khác đang nợ ít_nhất 80 tỷ_đô la	các nước khác đang nợ ít_nhất tỷ_$ US80_108520000000 $	3.4
Con gái của ông , Nina_Axelrod , nói với Associated_Press rằng ông chết khi ngủ , dường_như bị suy tim	Axelrod đã chết trong giấc_ngủ của mình vì suy_tim , con gái ông cho biết , Nina Axelrod	4.333
Các nhà_đàm_phán cho biết hôm thứ_Sáu họ đã đạt được tiến_bộ tốt trong vòng đàm_phán mới nhất về việc tạo ra Hiệp_định thương_mại tự_do Trung_Mỹ	Nhà đàm_phán cho biết họ đạt được tiến_bộ trong vòng mới nhất của họ đàm_phán tự_do thương_mại giữa Hoa_Kỳ và năm quốc_gia Trung_Mỹ trong tuần này tại Houston	3.75
Trong buổi tráo vị_trí cấp cao nhất mới nhất tại CNN , Teya_Ryan sẽ rời khỏi vị_trí của mình với tư_cách là tổng_giám_đốc lập_trình của Hoa_Kỳ , mạng đã thông_báo	Trong một động_thái mới nhất của CNN để trẻ hóa xếp_hạng , mạng đã lật_đổ Teya_Ryan , tổng_giám_đốc của chương_trình Mỹ cho biết	3.769
Các quan_chức quân_đội Hoa_Kỳ nói rằng việc rửa cánh_quạt từ trực_thăng có_thể đã thổi bay biểu_ngữ	Các quan_chức Mỹ cho biết giảm rotor_rửa được tạo ra bởi các máy_bay_trực_thăng lơ_lửng_tước lá cờ từ tháp	3.4
Đó là khoảng một_phần_ba những gì tôi nợ trên thế_giới , ông nói với các phóng_viên	Nó không phải là đến với tôi , nhưng nó chỉ có khoảng một_phần_ba so với những gì tôi nợ trên thế_giới	3.75
Tổng_cộng 17 trường_hợp đã được xác_nhận ở thành_phố Basra , ở miền nam , Tổ_chức cho biết	Tổng_cộng có 17 trường_hợp xác_nhận bệnh_tả được báo_cáo hôm_qua bởi tổ_chức y_tế thế_giới ở miền nam thành_phố diễn ra ở Basra Iraq	3.6
Lord Falconer ca_ngợi những thay_đổi là Một khởi_đầu mới xét về Tòa_án , Dịch_vụ truy_tố Crown và cảnh_sát	Nó là một sự khởi_đầu mới như là vương_miện ra tòa_án , dịch_vụ và cảnh_sát bên_nguyên đang lo_lắng , làm cho hệ_thống hoạt_động tư_pháp làm_việc tốt hơn	3.0
Người cao_niên sau đó sẽ phải trả 50 phần_trăm chi_phí thuốc của họ lên tới 3,450 đô_la	Trên đó , Medicare sẽ trả 90 % của tất_cả các chi_phí thuốc	1.5
Thạc_sĩ Mỹ Arthur_Miller , Elia_Kazan và Danh_sách đen Ai cũng tội_lỗi Thứ tư	Lưu_ý các tiêu_đề phụ của dụ_ngôn khủng_khiếp này trong American Masters_series , Arthur_Miller , Elia_Kazan và Danh_sách đen Ai cũng tội_lỗi	3.0
Ủy_ban Thương_mại Liên_bang FTC hôm_nay đã yêu_cầu Quốc_hội cho thêm thẩm_quyền để chống lại thư rác Internet không mong_muốn , số_lượng thư rác hiện chiếm tới một_nửa dung_lượng email	Ủy_Ban Thương_mại Liên_bang yêu_cầu Quốc_hội hôm_qua cho năng_lực rộng_lớn hơn để tấn_công những vấn_đề phát_triển nhanh_chóng của thư rác , cuộc nghiên_cứu mới cho thấy chiếm một_nửa của tất_cả email giao_thông	5.0
Druce vẫn đang bị giam_giữ tại nhà_tù và hiện đang bị cô_lập , Bà nói	Đêm qua Druce được tổ_chức cô_lập ở cùng một nhà_tù	4.5
Một_số dưới 50 cho thấy sự thu nhỏ lại trong lĩnh_vực sản_xuất , trong khi một_số ở trên cho thấy sự mở_rộng	Một đọc trên 50 cho thấy sự tăng_trưởng trong lĩnh_vực này , trong khi một_số ở dưới mức đó cho thấy sự giảm nhẹ	4.818
